"pollution","dew","temp","press","wnd_dir","wnd_spd","snow","rain","Year","Month (number)","Hour"
176,20,27,1008,0,5.37,0,0,2014,9,12
111,20,28,1007,0,8.5,0,0,2014,9,13
85,17,29,1006,0,12.52,0,0,2014,9,14
79,17,30,1005,0,16.54,0,0,2014,9,15
100,18,29,1005,0,19.67,0,0,2014,9,16
105,19,29,1005,0,22.8,0,0,2014,9,17
110,20,27,1005,0,25.93,0,0,2014,9,18
123,19,28,1006,0,27.72,0,0,2014,9,19
124,20,25,1007,1,0.89,0,0,2014,9,20
129,20,24,1008,2,1.79,0,0,2014,9,21
140,20,22,1008,2,2.68,0,0,2014,9,22
156,20,23,1009,2,5.81,0,0,2014,9,23
104,19,21,1009,2,8.94,0,0,2014,9,0
2,16,20,1010,2,13.86,0,0,2014,9,1
2,10,19,1010,2,16.99,0,0,2014,9,2
6,10,17,1010,2,20.12,0,0,2014,9,3
5,7,18,1011,1,0.89,0,0,2014,9,4
5,9,18,1011,2,3.13,0,0,2014,9,5
6,8,18,1012,2,6.26,0,0,2014,9,6
3,8,20,1012,2,9.39,0,0,2014,9,7
3,8,23,1012,2,13.41,0,0,2014,9,8
7,9,26,1012,2,17.43,0,0,2014,9,9
7,8,27,1012,3,1.79,0,0,2014,9,10
3,6,28,1011,2,4.02,0,0,2014,9,11
3,6,29,1011,2,7.15,0,0,2014,9,12
4,6,29,1010,1,1.79,0,0,2014,9,13
6,5,29,1009,2,1.79,0,0,2014,9,14
6,6,29,1008,1,1.79,0,0,2014,9,15
4,7,29,1008,0,1.79,0,0,2014,9,16
10,8,27,1008,0,3.58,0,0,2014,9,17
15,9,25,1008,0,6.71,0,0,2014,9,18
12,8,24,1008,0,10.73,0,0,2014,9,19
14,8,24,1009,0,13.86,0,0,2014,9,20
20,13,19,1009,1,0.89,0,0,2014,9,21
19,12,18,1009,1,1.78,0,0,2014,9,22
22,13,17,1009,1,2.67,0,0,2014,9,23
30,13,17,1009,1,3.56,0,0,2014,9,0
37,12,15,1009,3,1.79,0,0,2014,9,1
39,13,15,1009,3,2.68,0,0,2014,9,2
45,13,15,1009,2,0.89,0,0,2014,9,3
42,12,14,1009,2,1.78,0,0,2014,9,4
39,12,14,1010,1,0.89,0,0,2014,9,5
25,12,14,1010,2,1.79,0,0,2014,9,6
23,13,17,1010,2,3.58,0,0,2014,9,7
17,12,21,1011,2,5.37,0,0,2014,9,8
27,13,23,1011,2,7.16,0,0,2014,9,9
19,11,24,1011,0,1.79,0,0,2014,9,10
22,12,26,1011,1,0.89,0,0,2014,9,11
31,13,27,1010,0,1.79,0,0,2014,9,12
43,13,28,1010,0,3.58,0,0,2014,9,13
54,14,28,1009,1,1.79,0,0,2014,9,14
45,13,29,1009,0,3.13,0,0,2014,9,15
44,13,29,1009,0,6.26,0,0,2014,9,16
35,13,28,1009,0,9.39,0,0,2014,9,17
41,14,27,1009,0,11.18,0,0,2014,9,18
46,14,25,1009,0,14.31,0,0,2014,9,19
47,17,21,1010,0,15.2,0,0,2014,9,20
61,15,24,1011,0,18.33,0,0,2014,9,21
80,15,22,1011,0,21.46,0,0,2014,9,22
52,13,23,1012,0,24.59,0,0,2014,9,23
41,15,20,1012,0,26.38,0,0,2014,9,0
46,15,19,1012,3,1.79,0,0,2014,9,1
44,16,18,1012,3,3.58,0,0,2014,9,2
54,15,18,1013,1,0.89,0,0,2014,9,3
59,16,18,1013,0,1.79,0,0,2014,9,4
79,15,18,1013,0,3.58,0,0,2014,9,5
115,15,17,1014,3,0.89,0,0,2014,9,6
96,16,19,1014,1,0.89,0,0,2014,9,7
108,15,21,1015,1,1.78,0,0,2014,9,8
112,16,23,1015,1,2.67,0,0,2014,9,9
118,16,24,1015,1,3.56,0,0,2014,9,10
92,16,26,1015,0,1.79,0,0,2014,9,11
74,16,27,1014,0,3.58,0,0,2014,9,12
50,14,28,1014,0,6.71,0,0,2014,9,13
36,13,28,1014,0,10.73,0,0,2014,9,14
30,13,28,1013,0,14.75,0,0,2014,9,15
38,14,28,1013,0,18.77,0,0,2014,9,16
36,14,28,1013,0,21.9,0,0,2014,9,17
43,14,26,1013,0,25.03,0,0,2014,9,18
48,16,25,1013,0,26.82,0,0,2014,9,19
57,16,23,1013,0,28.61,0,0,2014,9,20
65,15,23,1014,0,30.4,0,0,2014,9,21
83,15,22,1014,1,0.89,0,0,2014,9,22
95,16,21,1015,0,1.79,0,0,2014,9,23
82,15,21,1014,0,3.58,0,0,2014,9,0
61,15,20,1014,0,5.37,0,0,2014,9,1
73,15,19,1015,1,0.89,0,0,2014,9,2
77,15,19,1015,1,1.78,0,0,2014,9,3
86,15,19,1014,1,2.67,0,0,2014,9,4
81,15,19,1014,1,3.56,0,0,2014,9,5
81,15,19,1015,1,4.01,0,0,2014,9,6
89,16,20,1015,1,4.9,0,0,2014,9,7
91,15,21,1015,1,5.79,0,0,2014,9,8
94,15,22,1015,0,1.79,0,0,2014,9,9
108,17,23,1015,0,3.58,0,0,2014,9,10
101,17,24,1014,0,5.37,0,0,2014,9,11
93,17,25,1014,1,0.89,0,0,2014,9,12
88,17,26,1013,3,1.79,0,0,2014,9,13
84,17,26,1013,3,3.58,0,0,2014,9,14
91,17,26,1013,3,5.37,0,0,2014,9,15
92,18,25,1012,1,0.89,0,0,2014,9,16
88,19,25,1012,1,1.78,0,0,2014,9,17
116,19,24,1012,0,1.79,0,1,2014,9,18
120,20,22,1013,2,3.13,0,2,2014,9,19
124,19,21,1013,2,8.05,0,0,2014,9,20
113,19,20,1014,1,0.89,0,1,2014,9,21
104,19,20,1014,2,3.13,0,0,2014,9,22
106,18,21,1014,2,4.92,0,1,2014,9,23
121,19,20,1014,2,6.71,0,0,2014,9,0
124,19,20,1014,1,0.89,0,0,2014,9,1
135,19,20,1014,1,1.78,0,0,2014,9,2
147,19,20,1014,1,2.67,0,0,2014,9,3
82,19,20,1014,2,1.79,0,1,2014,9,4
60,19,19,1014,1,0.89,0,2,2014,9,5
60,18,19,1015,1,1.78,0,3,2014,9,6
52,18,19,1015,1,2.67,0,0,2014,9,7
54,18,20,1015,0,0.89,0,0,2014,9,8
59,18,21,1016,0,2.68,0,0,2014,9,9
59,18,21,1016,0,3.57,0,0,2014,9,10
74,17,22,1016,1,0.89,0,0,2014,9,11
68,17,23,1015,1,2.68,0,0,2014,9,12
65,17,24,1015,1,3.57,0,0,2014,9,13
68,17,24,1014,1,4.46,0,0,2014,9,14
45,16,24,1014,0,1.79,0,0,2014,9,15
36,16,24,1014,0,4.92,0,0,2014,9,16
63,16,24,1014,0,6.71,0,0,2014,9,17
54,16,23,1014,0,8.5,0,0,2014,9,18
48,17,22,1014,0,10.29,0,0,2014,9,19
57,17,22,1015,0,12.08,0,0,2014,9,20
58,17,21,1015,0,13.87,0,0,2014,9,21
63,16,22,1015,0,15.66,0,0,2014,9,22
51,17,20,1015,1,0.89,0,0,2014,9,23
52,18,20,1015,0,0.89,0,0,2014,9,0
50,18,19,1015,0,1.78,0,0,2014,9,1
54,18,19,1015,3,0.89,0,0,2014,9,2
62,18,19,1015,3,1.78,0,0,2014,9,3
64,18,19,1015,1,0.89,0,0,2014,9,4
108,18,19,1015,1,1.34,0,1,2014,9,5
95,18,19,1015,3,0.89,0,0,2014,9,6
93,18,19,1015,3,1.78,0,0,2014,9,7
94,18,20,1016,1,0.89,0,0,2014,9,8
96,18,22,1016,0,1.79,0,0,2014,9,9
51,16,24,1016,0,3.58,0,0,2014,9,10
60,14,25,1015,0,6.71,0,0,2014,9,11
50,14,25,1015,0,9.84,0,0,2014,9,12
46,14,26,1014,0,13.86,0,0,2014,9,13
39,13,27,1013,0,17.88,0,0,2014,9,14
38,13,27,1013,0,22.8,0,0,2014,9,15
47,13,27,1013,0,27.72,0,0,2014,9,16
46,13,26,1012,0,31.74,0,0,2014,9,17
48,13,25,1012,0,34.87,0,0,2014,9,18
53,14,23,1013,0,38,0,0,2014,9,19
67,13,24,1013,0,41.13,0,0,2014,9,20
61,14,22,1014,0,42.92,0,0,2014,9,21
73,16,19,1014,1,0.89,0,0,2014,9,22
79,16,18,1014,1,1.78,0,0,2014,9,23
74,17,19,1014,1,2.67,0,0,2014,9,0
71,16,19,1014,0,0.89,0,0,2014,9,1
76,16,18,1014,1,0.89,0,0,2014,9,2
75,16,19,1014,0,0.89,0,0,2014,9,3
78,17,19,1014,3,1.79,0,0,2014,9,4
86,16,19,1015,3,2.68,0,0,2014,9,5
95,16,19,1015,1,0.89,0,0,2014,9,6
106,16,20,1016,2,4.02,0,0,2014,9,7
79,16,20,1017,2,8.04,0,0,2014,9,8
63,11,21,1017,3,4.92,0,0,2014,9,9
49,8,22,1018,3,8.94,0,0,2014,9,10
27,5,22,1018,3,12.96,0,0,2014,9,11
11,3,22,1019,3,17.88,0,0,2014,9,12
10,4,22,1019,3,21.01,0,0,2014,9,13
6,6,22,1018,3,24.14,0,0,2014,9,14
11,5,23,1018,2,3.13,0,0,2014,9,15
12,6,24,1017,2,6.26,0,0,2014,9,16
13,7,23,1018,1,0.89,0,0,2014,9,17
10,11,20,1018,1,1.78,0,0,2014,9,18
15,12,18,1018,0,0.89,0,0,2014,9,19
23,12,18,1019,3,0.89,0,0,2014,9,20
34,11,17,1019,0,0.89,0,0,2014,9,21
36,13,17,1019,1,0.45,0,0,2014,9,22
42,12,15,1019,3,0.89,0,0,2014,9,23
42,12,14,1019,2,0.89,0,0,2014,9,0
47,12,14,1019,1,0.89,0,0,2014,9,1
47,12,14,1019,2,0.89,0,0,2014,9,2
28,10,13,1019,2,4.02,0,0,2014,9,3
20,10,13,1020,2,8.04,0,0,2014,9,4
23,9,13,1020,2,11.17,0,0,2014,9,5
16,9,11,1020,2,14.3,0,0,2014,9,6
16,10,14,1020,2,18.32,0,0,2014,9,7
15,9,18,1020,2,22.34,0,0,2014,9,8
11,8,19,1021,3,1.79,0,0,2014,9,9
11,5,23,1020,2,3.13,0,0,2014,9,10
7,5,26,1019,2,7.15,0,0,2014,9,11
4,-1,26,1019,2,11.17,0,0,2014,9,12
3,0,28,1018,1,1.79,0,0,2014,9,13
6,0,29,1017,2,3.13,0,0,2014,9,14
8,-2,28,1016,2,7.15,0,0,2014,9,15
6,-1,29,1016,2,10.28,0,0,2014,9,16
11,0,27,1016,0,4.02,0,0,2014,9,17
16,2,25,1015,0,8.04,0,0,2014,9,18
18,4,24,1016,0,12.96,0,0,2014,9,19
20,3,23,1016,0,17.88,0,0,2014,9,20
25,4,22,1017,0,21.9,0,0,2014,9,21
20,4,22,1017,0,25.03,0,0,2014,9,22
26,8,16,1017,1,0.89,0,0,2014,9,23
30,8,14,1017,0,1.79,0,0,2014,9,0
34,9,14,1018,1,0.89,0,0,2014,9,1
30,10,13,1018,3,0.89,0,0,2014,9,2
53,10,13,1018,1,0.89,0,0,2014,9,3
49,10,14,1018,2,1.79,0,0,2014,9,4
33,8,12,1018,2,5.81,0,0,2014,9,5
18,9,12,1018,2,8.94,0,0,2014,9,6
0,9,15,1019,1,0.89,0,0,2014,9,7
15,8,18,1019,2,4.02,0,0,2014,9,8
20,7,19,1019,3,1.79,0,0,2014,9,9
25,8,20,1019,3,3.58,0,0,2014,9,10
19,8,20,1019,3,5.37,0,0,2014,9,11
22,10,20,1018,0,1.79,0,0,2014,9,12
30,10,21,1018,1,0.89,0,0,2014,9,13
45,12,21,1018,1,1.78,0,0,2014,9,14
69,11,21,1017,0,0.89,0,0,2014,9,15
90,13,20,1018,1,0.89,0,0,2014,9,16
98,13,20,1018,3,0.89,0,0,2014,9,17
93,13,19,1018,1,0.89,0,0,2014,9,18
64,13,18,1018,0,1.79,0,0,2014,9,19
0,14,18,1018,0,3.58,0,0,2014,9,20
56,12,19,1019,0,6.71,0,0,2014,9,21
56,12,19,1019,0,9.84,0,0,2014,9,22
68,13,18,1019,0,11.63,0,0,2014,9,23
56,11,19,1019,0,13.42,0,0,2014,9,0
30,9,19,1019,0,15.21,0,0,2014,9,1
25,11,15,1020,1,0.89,0,0,2014,9,2
16,11,15,1019,3,0.89,0,0,2014,9,3
10,12,14,1019,1,0.45,0,0,2014,9,4
13,11,14,1019,0,1.79,0,0,2014,9,5
19,11,15,1020,0,4.92,0,0,2014,9,6
25,10,17,1021,0,8.05,0,0,2014,9,7
22,10,18,1021,1,0.89,0,0,2014,9,8
18,11,19,1021,1,2.68,0,0,2014,9,9
19,11,19,1021,3,1.79,0,0,2014,9,10
29,11,20,1022,1,0.89,0,0,2014,9,11
44,12,20,1021,1,1.78,0,0,2014,9,12
75,12,21,1021,1,2.67,0,0,2014,9,13
60,12,21,1020,1,4.46,0,0,2014,9,14
60,13,22,1020,0,3.13,0,0,2014,9,15
60,12,22,1019,0,4.92,0,0,2014,9,16
38,12,22,1019,0,8.05,0,0,2014,9,17
35,12,20,1020,0,9.84,0,0,2014,9,18
32,12,17,1020,0,11.63,0,0,2014,9,19
41,12,19,1021,0,14.76,0,0,2014,9,20
49,12,17,1021,1,0.89,0,0,2014,9,21
49,13,15,1021,0,1.79,0,0,2014,9,22
55,12,15,1021,1,0.89,0,0,2014,9,23
56,13,13,1021,3,0.89,0,0,2014,9,0
62,12,13,1021,3,1.78,0,0,2014,9,1
80,12,13,1021,1,0.45,0,0,2014,9,2
99,12,13,1021,1,1.34,0,0,2014,9,3
104,11,11,1021,2,3.13,0,0,2014,9,4
99,11,12,1021,2,7.15,0,0,2014,9,5
97,11,12,1021,2,10.28,0,0,2014,9,6
108,12,14,1021,2,13.41,0,0,2014,9,7
99,12,17,1022,2,16.54,0,0,2014,9,8
119,12,20,1022,2,19.67,0,0,2014,9,9
93,12,22,1022,2,21.46,0,0,2014,9,10
78,10,23,1021,1,0.89,0,0,2014,9,11
67,11,26,1020,2,1.79,0,0,2014,9,12
69,12,26,1019,1,0.89,0,0,2014,9,13
51,9,27,1018,0,3.13,0,0,2014,9,14
41,6,28,1017,0,6.26,0,0,2014,9,15
34,6,28,1017,0,8.05,0,0,2014,9,16
21,7,26,1016,0,9.84,0,0,2014,9,17
27,7,24,1016,0,11.63,0,0,2014,9,18
34,9,21,1016,0,13.42,0,0,2014,9,19
37,9,19,1017,0,15.21,0,0,2014,9,20
51,9,19,1017,0,17,0,0,2014,9,21
61,9,21,1017,0,20.13,0,0,2014,9,22
63,10,21,1017,0,23.26,0,0,2014,9,23
59,12,15,1016,0,25.05,0,0,2014,9,0
70,12,15,1016,0,25.94,0,0,2014,9,1
78,11,14,1015,3,0.89,0,0,2014,9,2
84,11,13,1015,1,0.89,0,0,2014,9,3
97,11,13,1014,3,1.79,0,0,2014,9,4
110,10,12,1014,3,2.68,0,0,2014,9,5
106,11,13,1014,3,3.57,0,0,2014,9,6
92,11,14,1015,3,4.46,0,0,2014,9,7
110,13,16,1014,0,1.79,0,0,2014,9,8
121,15,18,1014,0,3.58,0,0,2014,9,9
136,15,20,1014,0,5.37,0,0,2014,9,10
150,15,21,1013,1,1.79,0,0,2014,9,11
118,14,24,1012,1,4.92,0,0,2014,9,12
91,14,24,1011,0,3.13,0,0,2014,9,13
86,14,24,1010,0,6.26,0,0,2014,9,14
67,14,25,1009,0,10.28,0,0,2014,9,15
60,15,24,1009,0,14.3,0,0,2014,9,16
53,14,24,1009,0,16.09,0,0,2014,9,17
53,15,23,1010,3,3.13,0,0,2014,9,18
0,17,19,1010,0,3.13,0,1,2014,9,19
97,17,19,1010,3,1.79,0,2,2014,9,20
105,17,19,1011,1,0.89,0,0,2014,9,21
119,17,18,1011,1,1.78,0,0,2014,9,22
140,16,18,1010,3,1.79,0,0,2014,9,23
144,16,18,1010,1,0.89,0,0,2014,9,0
141,16,18,1010,3,0.89,0,0,2014,9,1
145,17,18,1010,1,0.89,0,0,2014,9,2
142,17,18,1009,1,1.78,0,0,2014,9,3
141,17,18,1009,1,2.23,0,0,2014,9,4
136,16,17,1009,1,2.68,0,0,2014,9,5
128,16,17,1010,2,3.13,0,0,2014,9,6
110,16,17,1010,1,0.45,0,0,2014,9,7
116,17,19,1011,2,1.79,0,0,2014,9,8
123,17,20,1011,2,3.58,0,0,2014,9,9
127,17,22,1011,1,0.89,0,0,2014,9,10
124,18,23,1011,1,2.68,0,0,2014,9,11
115,16,24,1010,1,3.57,0,0,2014,9,12
117,17,26,1010,1,4.46,0,0,2014,9,13
113,16,27,1009,0,1.79,0,0,2014,9,14
89,16,27,1008,1,1.79,0,0,2014,9,15
95,14,27,1008,1,2.68,0,0,2014,9,16
78,14,26,1008,0,1.79,0,0,2014,9,17
140,16,23,1009,1,0.89,0,0,2014,9,18
153,16,22,1010,0,1.79,0,0,2014,9,19
159,17,20,1011,1,0.89,0,0,2014,9,20
180,17,19,1012,0,1.79,0,0,2014,9,21
200,18,20,1012,0,3.58,0,0,2014,9,22
228,18,20,1013,0,5.37,0,0,2014,9,23
229,15,21,1014,0,10.29,0,0,2014,9,0
200,14,20,1014,0,15.21,0,0,2014,9,1
146,14,20,1015,0,18.34,0,0,2014,9,2
133,14,19,1015,1,0.89,0,0,2014,9,3
125,14,19,1016,1,1.78,0,0,2014,9,4
79,14,19,1016,1,2.67,0,0,2014,9,5
80,13,18,1017,0,0.89,0,0,2014,9,6
72,14,19,1017,1,0.89,0,0,2014,9,7
59,14,19,1018,0,1.79,0,0,2014,9,8
63,14,20,1018,1,0.89,0,0,2014,9,9
64,14,21,1019,1,1.78,0,0,2014,9,10
52,12,22,1018,0,1.79,0,0,2014,9,11
67,14,23,1018,0,3.58,0,0,2014,9,12
78,14,24,1017,0,5.37,0,0,2014,9,13
89,16,24,1017,0,7.16,0,0,2014,9,14
88,17,25,1016,0,8.95,0,0,2014,9,15
96,16,25,1016,0,12.08,0,0,2014,9,16
100,16,24,1016,0,15.21,0,0,2014,9,17
93,17,23,1016,0,18.34,0,0,2014,9,18
85,17,21,1017,0,20.13,0,0,2014,9,19
88,17,20,1018,0,21.92,0,0,2014,9,20
82,18,21,1018,0,25.05,0,0,2014,9,21
80,17,21,1018,0,28.18,0,0,2014,9,22
59,17,21,1019,0,29.97,0,0,2014,9,23
75,16,21,1019,0,33.1,0,0,2014,9,0
77,17,20,1019,1,0.89,0,0,2014,9,1
70,17,20,1019,1,1.78,0,0,2014,9,2
80,17,20,1019,0,1.79,0,0,2014,9,3
81,16,20,1019,0,3.58,0,0,2014,9,4
79,16,20,1018,0,5.37,0,0,2014,9,5
89,16,20,1019,1,0.89,0,0,2014,9,6
106,16,20,1019,1,1.78,0,0,2014,9,7
112,16,20,1019,1,2.67,0,0,2014,9,8
118,17,20,1020,0,1.79,0,0,2014,9,9
120,17,21,1020,3,1.79,0,0,2014,9,10
119,17,21,1019,3,3.58,0,0,2014,9,11
127,17,21,1019,3,5.37,0,0,2014,9,12
128,17,21,1018,3,7.16,0,0,2014,9,13
135,17,21,1017,3,8.95,0,0,2014,9,14
133,17,21,1017,3,10.74,0,0,2014,9,15
124,17,21,1016,3,11.63,0,0,2014,9,16
112,18,20,1017,2,1.79,0,1,2014,9,17
107,18,20,1017,2,3.58,0,0,2014,9,18
109,18,20,1018,3,1.79,0,1,2014,9,19
108,18,19,1018,2,4.02,0,2,2014,9,20
119,18,19,1018,2,7.15,0,3,2014,9,21
117,18,19,1018,2,10.28,0,0,2014,9,22
120,18,19,1018,1,0.89,0,1,2014,9,23
123,18,19,1018,3,1.79,0,2,2014,9,0
114,18,19,1018,3,3.58,0,3,2014,9,1
109,18,19,1018,2,0.89,0,4,2014,9,2
96,18,19,1017,2,4.02,0,5,2014,9,3
102,18,19,1017,2,7.15,0,6,2014,9,4
95,18,18,1017,2,8.94,0,7,2014,9,5
81,18,18,1018,2,10.73,0,8,2014,9,6
73,18,18,1018,2,12.52,0,9,2014,9,7
63,17,18,1018,2,15.65,0,10,2014,9,8
45,16,18,1019,2,18.78,0,11,2014,9,9
51,17,18,1019,2,21.91,0,12,2014,9,10
40,16,18,1018,3,4.02,0,13,2014,9,11
36,16,18,1018,2,4.02,0,14,2014,9,12
34,16,18,1018,3,3.13,0,15,2014,9,13
24,16,18,1017,1,0.89,0,16,2014,9,14
27,17,18,1017,1,1.78,0,17,2014,9,15
0,17,18,1016,1,2.23,0,18,2014,9,16
38,17,18,1016,0,1.79,0,19,2014,9,17
42,17,18,1016,1,0.89,0,20,2014,9,18
0,18,18,1016,1,1.78,0,21,2014,9,19
56,17,17,1016,0,1.79,0,22,2014,9,20
75,17,17,1017,0,2.68,0,23,2014,9,21
68,16,17,1016,0,4.47,0,0,2014,9,22
88,16,17,1017,3,1.79,0,1,2014,9,23
50,16,17,1017,1,0.89,0,2,2014,9,0
38,16,17,1017,3,1.79,0,3,2014,9,1
38,16,17,1017,3,3.58,0,4,2014,9,2
46,16,17,1016,3,5.37,0,5,2014,9,3
35,16,16,1016,3,7.16,0,6,2014,9,4
20,16,17,1016,2,0.89,0,0,2014,9,5
9,16,17,1016,1,0.89,0,0,2014,9,6
11,17,17,1017,2,1.79,0,0,2014,9,7
17,16,17,1017,2,4.92,0,0,2014,9,8
22,16,20,1018,2,8.05,0,0,2014,9,9
13,17,22,1018,3,1.79,0,0,2014,9,10
17,16,22,1017,0,1.79,0,0,2014,9,11
14,15,24,1016,1,1.79,0,0,2014,9,12
16,14,24,1016,1,2.68,0,0,2014,9,13
14,14,25,1015,1,3.57,0,0,2014,9,14
11,14,25,1014,0,1.79,0,0,2014,9,15
10,13,26,1014,1,1.79,0,0,2014,9,16
10,15,24,1014,0,4.02,0,0,2014,9,17
31,15,22,1015,0,8.04,0,0,2014,9,18
39,16,21,1015,0,11.17,0,0,2014,9,19
56,16,20,1016,0,12.96,0,0,2014,9,20
61,16,19,1016,0,14.75,0,0,2014,9,21
64,16,17,1017,0,15.64,0,0,2014,9,22
101,16,17,1017,1,0.89,0,0,2014,9,23
111,15,17,1017,0,1.79,0,0,2014,9,0
82,16,17,1017,0,3.58,0,0,2014,9,1
84,15,16,1017,0,4.47,0,0,2014,9,2
89,15,15,1017,1,0.89,0,0,2014,9,3
91,15,15,1017,1,1.34,0,0,2014,9,4
81,14,14,1017,3,0.89,0,0,2014,9,5
103,15,16,1017,1,0.45,0,0,2014,9,6
99,16,16,1018,1,1.34,0,0,2014,9,7
105,17,17,1018,3,0.89,0,0,2014,9,8
121,17,18,1019,3,2.68,0,0,2014,9,9
139,17,19,1019,1,0.89,0,0,2014,9,10
141,17,20,1018,0,1.79,0,0,2014,9,11
148,17,20,1018,0,3.58,0,0,2014,9,12
168,17,21,1017,0,6.71,0,0,2014,9,13
157,17,21,1016,0,9.84,0,0,2014,9,14
159,17,22,1016,1,1.79,0,0,2014,9,15
151,17,21,1015,0,1.79,0,0,2014,9,16
137,17,21,1014,0,3.58,0,0,2014,9,17
128,18,20,1014,0,4.47,0,0,2014,9,18
144,17,20,1014,0,6.26,0,0,2014,9,19
147,17,19,1014,3,0.89,0,0,2014,9,20
157,17,19,1014,0,1.79,0,0,2014,9,21
145,17,19,1014,0,4.92,0,0,2014,9,22
74,16,19,1014,0,8.05,0,0,2014,9,23
60,16,19,1014,0,9.84,0,0,2014,9,0
75,16,18,1014,0,11.63,0,0,2014,9,1
86,16,18,1013,0,15.65,0,0,2014,9,2
87,16,18,1013,1,0.89,0,0,2014,9,3
99,16,18,1013,0,1.79,0,0,2014,9,4
96,16,17,1012,0,3.58,0,0,2014,9,5
107,16,17,1011,0,7.6,0,0,2014,9,6
111,16,17,1012,0,9.39,0,0,2014,9,7
120,16,18,1012,0,12.52,0,0,2014,9,8
121,16,19,1012,0,14.31,0,0,2014,9,9
126,16,19,1012,0,16.1,0,0,2014,9,10
130,16,20,1011,0,19.23,0,0,2014,9,11
123,16,21,1010,0,21.02,0,0,2014,9,12
129,16,22,1009,0,24.15,0,0,2014,9,13
146,17,23,1008,1,1.79,0,0,2014,9,14
155,17,22,1009,1,2.68,0,1,2014,9,15
193,17,20,1009,3,3.13,0,0,2014,9,16
194,18,20,1009,1,0.89,0,0,2014,9,17
203,17,19,1010,2,4.02,0,0,2014,9,18
217,17,18,1011,2,7.15,0,0,2014,9,19
219,17,19,1011,2,8.94,0,0,2014,9,20
196,17,17,1012,1,0.89,0,0,2014,9,21
166,17,18,1012,2,1.79,0,0,2014,9,22
149,16,17,1012,2,4.92,0,0,2014,9,23
119,15,16,1013,3,1.79,0,0,2014,9,0
132,14,15,1013,3,3.58,0,0,2014,9,1
61,14,14,1014,2,3.13,0,0,2014,9,2
9,13,14,1014,2,4.92,0,0,2014,9,3
9,12,13,1015,1,0.89,0,0,2014,9,4
42,11,13,1016,2,1.79,0,0,2014,9,5
43,11,12,1016,2,4.92,0,0,2014,9,6
51,12,14,1017,2,6.71,0,0,2014,9,7
28,12,18,1018,2,8.5,0,0,2014,9,8
26,10,20,1018,3,3.13,0,0,2014,9,9
14,9,21,1019,3,7.15,0,0,2014,9,10
15,9,22,1018,3,10.28,0,0,2014,9,11
10,9,23,1017,1,1.79,0,0,2014,9,12
6,8,25,1016,1,3.58,0,0,2014,9,13
10,7,25,1015,0,1.79,0,0,2014,9,14
10,7,25,1015,1,0.89,0,0,2014,9,15
17,8,25,1015,0,1.79,0,0,2014,9,16
16,8,24,1015,0,3.58,0,0,2014,9,17
22,13,20,1015,1,0.89,0,0,2014,9,18
32,13,18,1016,1,1.78,0,0,2014,9,19
54,13,17,1016,1,2.23,0,0,2014,9,20
52,13,17,1016,3,0.89,0,0,2014,9,21
59,14,16,1017,3,2.68,0,0,2014,9,22
59,13,16,1017,3,3.57,0,0,2014,9,23
77,13,16,1017,0,0.89,0,0,2014,9,0
83,13,15,1018,0,1.78,0,0,2014,9,1
83,12,15,1017,1,0.89,0,0,2014,9,2
66,11,15,1017,1,1.78,0,0,2014,9,3
59,12,14,1017,3,0.89,0,0,2014,9,4
49,12,14,1017,3,1.78,0,0,2014,9,5
58,12,14,1017,1,0.89,0,0,2014,9,6
61,12,15,1018,1,1.78,0,0,2014,9,7
63,12,16,1018,2,0.89,0,0,2014,9,8
71,13,18,1018,1,0.89,0,0,2014,9,9
82,14,20,1018,1,1.78,0,0,2014,9,10
87,14,20,1018,0,1.79,0,0,2014,9,11
98,15,21,1017,0,3.58,0,0,2014,9,12
101,16,22,1016,0,5.37,0,0,2014,9,13
69,15,22,1015,0,8.5,0,0,2014,9,14
62,14,23,1014,0,12.52,0,0,2014,9,15
45,15,22,1014,0,15.65,0,0,2014,9,16
53,15,21,1014,0,18.78,0,0,2014,9,17
46,15,20,1015,0,20.57,0,0,2014,9,18
57,15,20,1014,0,22.36,0,0,2014,9,19
53,16,18,1015,0,23.25,0,0,2014,9,20
51,17,18,1015,1,0.89,0,0,2014,9,21
58,16,17,1014,1,1.78,0,0,2014,9,22
75,16,16,1014,1,2.67,0,0,2014,9,23
75,15,15,1014,3,1.79,0,0,2014,9,0
79,15,15,1014,3,2.68,0,0,2014,9,1
97,15,15,1014,1,0.89,0,0,2014,9,2
105,13,14,1013,1,1.78,0,0,2014,9,3
105,14,14,1013,1,2.67,0,0,2014,9,4
107,14,14,1014,2,0.89,0,0,2014,9,5
103,14,14,1015,1,0.89,0,0,2014,9,6
102,15,15,1016,2,1.79,0,0,2014,9,7
97,15,18,1016,3,1.79,0,0,2014,9,8
99,15,20,1018,2,3.13,0,0,2014,9,9
85,10,23,1018,3,7.15,0,0,2014,9,10
77,9,24,1019,3,14.3,0,0,2014,9,11
17,7,23,1019,3,21.45,0,0,2014,9,12
13,6,23,1019,3,27.26,0,0,2014,9,13
10,6,23,1020,3,32.18,0,0,2014,9,14
10,4,23,1020,0,4.02,0,0,2014,9,15
12,3,22,1020,3,4.92,0,0,2014,9,16
13,1,20,1021,3,8.05,0,0,2014,9,17
12,0,19,1022,3,12.07,0,0,2014,9,18
12,0,17,1024,0,3.13,0,0,2014,9,19
